'chaudh.22it@vku.udn.vn','Vkuudn2022','Đặng Hùng Châu','01523317234',1,'VKU'
'khanhnn@smp.udn.vn','Smpudn2022','Ngô Ngân Khanh','01236683130',1,'SMP'
'longnp.22ba@vku.udn.vn','Vkuudn2022','Ngô Phúc Long','00151781390',0,'VKU'
'khanhna.22it@vku.udn.vn','Vkuudn2022','Ngô An Khánh','03078301254',1,'VKU'
'truongdn.22it@vku.udn.vn','Vkuudn2022','Đặng Nhã Trường','07882542885',0,'VKU'
'taivt.22ba@vku.udn.vn','Vkuudn2022','Võ Thị Tài','01078148497',0,'VKU'
'thanhvt.22it@vku.udn.vn','Vkuudn2022','Vũ Thy Thanh','04372332479',1,'VKU'
'huongnt.22it@vku.udn.vn','Vkuudn2022','Ngô Thanh Hương','08687933111',1,'VKU'
'khiempn.22it@vku.udn.vn','Vkuudn2022','Phạm Nhàn Khiêm','07436340181',0,'VKU'
'giangnk.22it@vku.udn.vn','Vkuudn2022','Ngô Khánh Giang','01340793131',1,'VKU'
'hangpt.22it@vku.udn.vn','Vkuudn2022','Phan Thùy Hằng','01279182605',1,'VKU'
'nampl.22it@vku.udn.vn','Vkuudn2022','Phạm Ly Nam','00923570708',0,'VKU'
'huydv.22it@vku.udn.vn','Vkuudn2022','Dương Vương Huy','08135224740',0,'VKU'
'trietdk.22it@vku.udn.vn','Vkuudn2022','Đỗ Kim Triết','08728658038',0,'VKU'
'nhanbh.22ba@vku.udn.vn','Vkuudn2022','Bùi Hiếu Nhàn','07399766737',1,'VKU'
'anbh.22it@vku.udn.vn','Vkuudn2022','Bùi Hào An','07403125709',1,'VKU'
'giangbv@smp.udn.vn','Smpudn2022','Bùi Vi Giang','07061048942',1,'SMP'
'hoadh.22ba@vku.udn.vn','Vkuudn2022','Đỗ Huy Hòa','09459345231',1,'VKU'
'phuongpt.22git@vku.udn.vn','Vkuudn2022','Phạm Thúy Phượng','01171684176',1,'VKU'
'lylt.22it@vku.udn.vn','Vkuudn2022','Lý Trân Ly','03561696582',1,'VKU'
'tuett.22it@vku.udn.vn','Vkuudn2022','Trần Tiên Tuệ','07764829664',1,'VKU'
'andd.22it@vku.udn.vn','Vkuudn2022','Dương Dương Ân','07774034671',1,'VKU'
'nhahn.22it@vku.udn.vn','Vkuudn2022','Hồ Nhật Nhã','02081170940',1,'VKU'
'uyenpm.22ba@vku.udn.vn','Vkuudn2022','Phan Minh Uyên','02390784842',1,'VKU'
'diephp.22it@vku.udn.vn','Vkuudn2022','Hồ Phú Diệp','05312926583',1,'VKU'
'tinnk.22it@vku.udn.vn','Vkuudn2022','Ngô Kiên Tín','08357466680',0,'VKU'
'mandq.22it@vku.udn.vn','Vkuudn2022','Đặng Quốc Mẫn','06237425931',1,'VKU'
'thydq.22git@vku.udn.vn','Vkuudn2022','Đặng Quyên Thy','03845059809',1,'VKU'
'cuongpk.22gba@vku.udn.vn','Vkuudn2022','Phan Kiên Cường','03928887465',0,'VKU'
'quyenvp.22gba@vku.udn.vn','Vkuudn2022','Vũ Phụng Quyên','04479211724',1,'VKU'
'thaihl.22it@vku.udn.vn','Vkuudn2022','Hồ Lộc Thái','01827553433',0,'VKU'
'minhhp.22gba@vku.udn.vn','Vkuudn2022','Hoàng Phong Minh','03948728685',1,'VKU'
'nhattt.22it@vku.udn.vn','Vkuudn2022','Trần Tấn Nhật','03292316510',0,'VKU'
'dathd.22it@vku.udn.vn','Vkuudn2022','Huỳnh Di Đạt','01484131474',0,'VKU'
'hongpa@smp.udn.vn','Smpudn2022','Phan Ân Hồng','00336131919',1,'SMP'
'tannt.22ba@vku.udn.vn','Vkuudn2022','Ngô Thái Tấn','06546779322',0,'VKU'
'tuanht.22git@vku.udn.vn','Vkuudn2022','Huỳnh Tuyền Tuấn','04462088147',0,'VKU'
'sangnt.22it@vku.udn.vn','Vkuudn2022','Nguyễn Trúc Sang','07603336457',0,'VKU'
'tranghc@smp.udn.vn','Smpudn2022','Huỳnh Chi Trang','03149927959',1,'SMP'
'danhdb@smp.udn.vn','Smpudn2022','Đặng Bích Danh','03150658484',0,'SMP'
'lamnt.22it@vku.udn.vn','Vkuudn2022','Ngô Tuấn Lâm','01612967702',1,'VKU'
'anhnl.22gba@vku.udn.vn','Vkuudn2022','Ngô Luân Anh','06561555262',1,'VKU'
'hoahk.22ba@vku.udn.vn','Vkuudn2022','Hồ Kiệt Hòa','03049206045',1,'VKU'
'xuanpn.22git@vku.udn.vn','Vkuudn2022','Phạm Ngọc Xuân','06737925915',1,'VKU'
'giangm.22it@vku.udn.vn','Vkuudn2022','Mỹ Giang','01739805523',1,'VKU'
'truongpb.22it@vku.udn.vn','Vkuudn2022','Phan Bách Trường','08752874590',0,'VKU'
'kimvb.22it@vku.udn.vn','Vkuudn2022','Vũ Bình Kim','02675597188',1,'VKU'
'maidt.22it@vku.udn.vn','Vkuudn2022','Dương Trân Mai','08171381035',1,'VKU'
'lamvh.22it@vku.udn.vn','Vkuudn2022','Võ Hân Lâm','03139518188',1,'VKU'
'nguyennt.22gba@vku.udn.vn','Vkuudn2022','Ngô Triết Nguyên','01041510420',1,'VKU'
'tinnp.22it@vku.udn.vn','Vkuudn2022','Nguyễn Phượng Tín','04334462867',0,'VKU'
'khanl.22ba@vku.udn.vn','Vkuudn2022','Ngô Lan Kha','03098162980',0,'VKU'
'tiennt.22it@vku.udn.vn','Vkuudn2022','Ngô Trinh Tiên','09113287451',1,'VKU'
'mibn.22it@vku.udn.vn','Vkuudn2022','Bùi Nhựt Mi','04148594791',1,'VKU'
'vyhl.22it@vku.udn.vn','Vkuudn2022','Huỳnh Lộc Vy','05436344554',1,'VKU'
'hieudm.22git@vku.udn.vn','Vkuudn2022','Đỗ Mai Hiếu','07560009756',1,'VKU'
'quangbn.22it@vku.udn.vn','Vkuudn2022','Bùi Nhân Quang','09973934423',0,'VKU'
'trinhnk.22gba@vku.udn.vn','Vkuudn2022','Nguyễn Khoa Trinh','07780536203',1,'VKU'
'thonk.22it@vku.udn.vn','Vkuudn2022','Ngô Khải Thơ','06784815902',1,'VKU'
'thuyds.22ba@vku.udn.vn','Vkuudn2022','Đỗ Sơn Thúy','05112735178',1,'VKU'
'trungvd.22it@vku.udn.vn','Vkuudn2022','Võ Đăng Trung','07677650472',0,'VKU'
'hailt.22it@vku.udn.vn','Vkuudn2022','Lê Tiên Hải','07398871561',0,'VKU'
'anhh.22gba@vku.udn.vn','Vkuudn2022','Hồ Hà An','07330603332',1,'VKU'
'daipn.22git@vku.udn.vn','Vkuudn2022','Phan Nhung Đại','03281968125',0,'VKU'
'phucl@smp.udn.vn','Smpudn2022','Liên Phúc','03205004353',1,'SMP'
'kimnv.22gba@vku.udn.vn','Vkuudn2022','Ngô Văn Kim','04469521065',1,'VKU'
'phathn.22it@vku.udn.vn','Vkuudn2022','Hồ Nga Phát','03173490204',0,'VKU'
'luannq.22it@vku.udn.vn','Vkuudn2022','Ngô Quyên Luân','09660180518',0,'VKU'
'ngocnv.22it@vku.udn.vn','Vkuudn2022','Ngô Vinh Ngọc','08825799907',1,'VKU'
'danpl@smp.udn.vn','Smpudn2022','Phạm Lam Đan','06593832085',1,'SMP'
'datpa.22it@vku.udn.vn','Vkuudn2022','Phạm Ân Đạt','05713742015',0,'VKU'
'tudt.22it@vku.udn.vn','Vkuudn2022','Đặng Tài Tú','00034734846',1,'VKU'
'longdt.22gba@vku.udn.vn','Vkuudn2022','Đặng Thư Long','08217712222',0,'VKU'
'bichvl.22it@vku.udn.vn','Vkuudn2022','Võ Lam Bích','07900294495',1,'VKU'
'khaidh.22git@vku.udn.vn','Vkuudn2022','Đỗ Hằng Khải','02177660276',0,'VKU'
'trihm.22it@vku.udn.vn','Vkuudn2022','Huỳnh Mi Trí','08581462886',0,'VKU'
'hungnt.22it@vku.udn.vn','Vkuudn2022','Ngô Tường Hùng','01751780342',0,'VKU'
'nhidt.22git@vku.udn.vn','Vkuudn2022','Đặng Thuận Nhi','00630418635',1,'VKU'
'khanhdt@smp.udn.vn','Smpudn2022','Dương Trà Khanh','05303441931',1,'SMP'
'hieuht.22gba@vku.udn.vn','Vkuudn2022','Hoàng Tân Hiếu','05403791727',1,'VKU'
'sangdt.22gba@vku.udn.vn','Vkuudn2022','Dương Thanh Sang','01567728584',0,'VKU'
'kyn.22ba@vku.udn.vn','Vkuudn2022','Nam Kỳ','01571948251',1,'VKU'
'dieutt.22it@vku.udn.vn','Vkuudn2022','Trần Tường Diệu','06276546610',1,'VKU'
'duyvk.22gba@vku.udn.vn','Vkuudn2022','Võ Kỳ Duy','06552224204',0,'VKU'
'huyvt.22git@vku.udn.vn','Vkuudn2022','Vũ Trân Huy','06106412239',0,'VKU'
'nhungvb.22it@vku.udn.vn','Vkuudn2022','Võ Bình Nhung','03112876450',1,'VKU'
'loidu.22it@vku.udn.vn','Vkuudn2022','Đỗ Uyên Lợi','06152596918',0,'VKU'
'thanhvl.22it@vku.udn.vn','Vkuudn2022','Võ Loan Thanh','04096847082',1,'VKU'
'anvt.22it@vku.udn.vn','Vkuudn2022','Võ Trâm An','01242421387',1,'VKU'
'dangnv.22it@vku.udn.vn','Vkuudn2022','Nguyễn Vũ Đăng','03400869772',0,'VKU'
'dungno.22it@vku.udn.vn','Vkuudn2022','Ngô Oanh Dung','05127921621',1,'VKU'
'conglt.22git@vku.udn.vn','Vkuudn2022','Lê Tú Công','09555829959',0,'VKU'
'vilh.22it@vku.udn.vn','Vkuudn2022','Lý Huyền Vi','08839047934',1,'VKU'
'anpm.22it@vku.udn.vn','Vkuudn2022','Phan My Ân','01886578863',1,'VKU'
'haott.22gba@vku.udn.vn','Vkuudn2022','Trần Tuệ Hào','00585287104',0,'VKU'
'quocnt.22git@vku.udn.vn','Vkuudn2022','Ngô Trí Quốc','00825929832',0,'VKU'
'myhl.22it@vku.udn.vn','Vkuudn2022','Hồ Long Mỹ','03733300396',1,'VKU'
'nhaly@smp.udn.vn','Smpudn2022','Lý Yến Nhã','06137855887',1,'SMP'
'anhpa.22it@vku.udn.vn','Vkuudn2022','Phan Ân Anh','02885499585',1,'VKU'
'bangnt@smp.udn.vn','Smpudn2022','Ngô Tiên Băng','00323673804',1,'SMP'
'vuvt@smp.udn.vn','Smpudn2022','Võ Thị Vũ','07770668346',0,'SMP'
'phuhn.22it@vku.udn.vn','Vkuudn2022','Huỳnh Nghĩa Phú','01679330588',0,'VKU'
'daodq.22it@vku.udn.vn','Vkuudn2022','Dương Quân Đào','00032319901',1,'VKU'
'tungbc@smp.udn.vn','Smpudn2022','Bùi Công Tùng','05703969905',0,'SMP'
'kyd@smp.udn.vn','Smpudn2022','Duy Kỳ','08315478428',1,'SMP'
'thaina.22it@vku.udn.vn','Vkuudn2022','Ngô An Thái','05498840932',0,'VKU'
'thuypn.22git@vku.udn.vn','Vkuudn2022','Phan Nhã Thủy','00911429329',1,'VKU'
'donghv.22git@vku.udn.vn','Vkuudn2022','Hồ Vương Đông','00041780554',0,'VKU'
'tuongla.22ba@vku.udn.vn','Vkuudn2022','Lý An Tường','03082069252',1,'VKU'
'kieuhd@smp.udn.vn','Smpudn2022','Hồ Đăng Kiều','06837970822',1,'SMP'
'khanglb.22it@vku.udn.vn','Vkuudn2022','Lê Bình Khang','00244615882',0,'VKU'
'diepty.22gba@vku.udn.vn','Vkuudn2022','Trần Ý Diệp','03141640597',1,'VKU'
'lanpt.22it@vku.udn.vn','Vkuudn2022','Phan Thư Lan','09553362557',1,'VKU'
'thuongt.22gba@vku.udn.vn','Vkuudn2022','Tuyết Thương','07793374062',1,'VKU'
'bangdp.22git@vku.udn.vn','Vkuudn2022','Đỗ Phượng Băng','02956231402',1,'VKU'
'hn.22it@vku.udn.vn','Vkuudn2022','Hồ Nhàn ','02079506953',1,'VKU'
'loinq.22it@vku.udn.vn','Vkuudn2022','Ngô Quý Lợi','06428957563',0,'VKU'
'ands@smp.udn.vn','Smpudn2022','Đặng Sang Ân','09847790031',1,'SMP'
'nhutbd.22it@vku.udn.vn','Vkuudn2022','Bùi Diệu Nhựt','02739702519',0,'VKU'
'anhnt.22it@vku.udn.vn','Vkuudn2022','Ngô Tú Ánh','08860857533',1,'VKU'
'xuant.22it@vku.udn.vn','Vkuudn2022','Thông Xuân','01245916230',1,'VKU'
'nganll.22git@vku.udn.vn','Vkuudn2022','Lê Lâm Ngân','03598660831',1,'VKU'
'nghidn.22it@vku.udn.vn','Vkuudn2022','Đặng Nghĩa Nghi','00118395178',1,'VKU'
'tuyenpb.22it@vku.udn.vn','Vkuudn2022','Phan Bảo Tuyền','06812525248',1,'VKU'
'phiha.22ba@vku.udn.vn','Vkuudn2022','Hoàng Ánh Phi','04953922925',0,'VKU'
'hoanglk.22ba@vku.udn.vn','Vkuudn2022','Lê Khanh Hoàng','03494226853',0,'VKU'
'yenhp.22it@vku.udn.vn','Vkuudn2022','Huỳnh Phước Yến','08411884400',1,'VKU'
'doanhd.22it@vku.udn.vn','Vkuudn2022','Duy Doanh','04400094216',1,'VKU'
'thinp.22it@vku.udn.vn','Vkuudn2022','Nguyễn Phương Thi','07418051658',1,'VKU'
'khaivt.22git@vku.udn.vn','Vkuudn2022','Vũ Trang Khải','01424533175',0,'VKU'
'trinhlk.22git@vku.udn.vn','Vkuudn2022','Lý Khánh Trinh','02304325946',1,'VKU'
'loanht.22it@vku.udn.vn','Vkuudn2022','Huỳnh Tuyền Loan','06329234510',1,'VKU'
'kybt.22it@vku.udn.vn','Vkuudn2022','Bùi Tường Kỳ','05360733252',1,'VKU'
'huongvt.22it@vku.udn.vn','Vkuudn2022','Vũ Tâm Hương','08950512008',1,'VKU'
'thaidn.22git@vku.udn.vn','Vkuudn2022','Dương Nam Thái','09631776248',0,'VKU'
'loidt.22it@vku.udn.vn','Vkuudn2022','Đỗ Tú Lợi','04030023350',0,'VKU'
'datdk.22gba@vku.udn.vn','Vkuudn2022','Đặng Khải Đạt','05312363794',0,'VKU'
'tungdc.22it@vku.udn.vn','Vkuudn2022','Đặng Cường Tùng','05020108022',0,'VKU'
'haupn.22it@vku.udn.vn','Vkuudn2022','Phạm Như Hậu','00643845192',0,'VKU'
'hienpt.22it@vku.udn.vn','Vkuudn2022','Phan Thanh Hiển','04655904273',1,'VKU'
'vylk.22git@vku.udn.vn','Vkuudn2022','Lê Khuê Vy','06431561383',1,'VKU'
'namdm.22ba@vku.udn.vn','Vkuudn2022','Dương Minh Nam','07812318120',0,'VKU'
'nhathv.22ba@vku.udn.vn','Vkuudn2022','Hoàng Vinh Nhật','03869459009',0,'VKU'
'trietdd.22gba@vku.udn.vn','Vkuudn2022','Dương Đại Triết','05830986037',0,'VKU'
'khanhhv.22it@vku.udn.vn','Vkuudn2022','Hoàng Vân Khánh','05356717522',1,'VKU'
'kimth.22it@vku.udn.vn','Vkuudn2022','Trần Hiếu Kim','07524481681',1,'VKU'
'hannk.22gba@vku.udn.vn','Vkuudn2022','Ngô Khải Hân','07300391204',1,'VKU'
'khiemhv.22it@vku.udn.vn','Vkuudn2022','Hoàng Vỹ Khiêm','09596467349',0,'VKU'
'thiendl.22it@vku.udn.vn','Vkuudn2022','Đặng Lâm Thiện','07170718997',0,'VKU'
'baovl.22it@vku.udn.vn','Vkuudn2022','Võ Lộc Bảo','00620982002',0,'VKU'
'quanln.22it@vku.udn.vn','Vkuudn2022','Lê Nga Quân','06196734798',1,'VKU'
'quyentk.22it@vku.udn.vn','Vkuudn2022','Trần Kỳ Quyên','08625899788',1,'VKU'
'vuongq.22it@vku.udn.vn','Vkuudn2022','Quyên Vương','06170368580',0,'VKU'
'diemnt.22git@vku.udn.vn','Vkuudn2022','Ngô Trân Diễm','07419212703',1,'VKU'
'anhhb.22it@vku.udn.vn','Vkuudn2022','Hoàng Băng Ánh','07829401391',1,'VKU'
'thinhpk.22it@vku.udn.vn','Vkuudn2022','Phạm Kiên Thịnh','03742880838',0,'VKU'
'tuevt.22it@vku.udn.vn','Vkuudn2022','Võ Thuận Tuệ','09352273645',1,'VKU'
'duck.22ba@vku.udn.vn','Vkuudn2022','Khiêm Đức','00242302634',0,'VKU'
'thinhdk.22it@vku.udn.vn','Vkuudn2022','Đỗ Kỳ Thịnh','08812312306',0,'VKU'
'huyendn.22it@vku.udn.vn','Vkuudn2022','Đặng Nhân Huyền','02197336991',1,'VKU'
'sangtn.22it@vku.udn.vn','Vkuudn2022','Trần Nhàn Sang','04950300873',0,'VKU'
'anpl.22gba@vku.udn.vn','Vkuudn2022','Phạm Luân Ân','02745177429',1,'VKU'
'phuongd@smp.udn.vn','Smpudn2022','Đặng  Phương','00601354063',1,'SMP'
'anhht.22it@vku.udn.vn','Vkuudn2022','Hoàng Tâm Anh','03158188267',1,'VKU'
'lamvq@smp.udn.vn','Smpudn2022','Võ Quyên Lâm','07043660505',1,'SMP'
'dib.22ba@vku.udn.vn','Vkuudn2022','Bình Di','04216571190',1,'VKU'
'diepnb.22it@vku.udn.vn','Vkuudn2022','Nguyễn Bảo Diệp','06211242280',1,'VKU'
'lamb.22it@vku.udn.vn','Vkuudn2022','Bùi  Lâm','00816172424',1,'VKU'
'vinhda.22it@vku.udn.vn','Vkuudn2022','Đỗ Ân Vinh','09880437746',0,'VKU'
'datdk.22git@vku.udn.vn','Vkuudn2022','Đặng Khuê Đạt','07300427675',0,'VKU'
'tuepd.22git@vku.udn.vn','Vkuudn2022','Phan Dương Tuệ','09730559813',1,'VKU'
'chaupn.22it@vku.udn.vn','Vkuudn2022','Phan Nhật Châu','04013278065',1,'VKU'
'quyenm@smp.udn.vn','Smpudn2022','My Quyên','08689843530',1,'SMP'
'quybt.22it@vku.udn.vn','Vkuudn2022','Bùi Thành Quý','01296253154',0,'VKU'
'baobk.22it@vku.udn.vn','Vkuudn2022','Bùi Kiệt Bảo','06167496514',0,'VKU'
'hungnt.22it@vku.udn.vn','Vkuudn2022','Nguyễn Tăng Hùng','00900094447',0,'VKU'
'vanhh.22it@vku.udn.vn','Vkuudn2022','Hoàng Hiển Vân','06718635960',1,'VKU'
'tuongnt.22ba@vku.udn.vn','Vkuudn2022','Ngô Thịnh Tường','06212183934',1,'VKU'
'sonhq.22gba@vku.udn.vn','Vkuudn2022','Hoàng Quyên Sơn','04544745100',0,'VKU'
'thuynt.22it@vku.udn.vn','Vkuudn2022','Ngô Thy Thủy','01994758276',1,'VKU'
'nhulh.22ba@vku.udn.vn','Vkuudn2022','Lý Hoàng Như','04517725120',1,'VKU'
'hongln.22git@vku.udn.vn','Vkuudn2022','Lý Ngọc Hồng','05671248880',1,'VKU'
'loandt.22it@vku.udn.vn','Vkuudn2022','Đỗ Tăng Loan','00199567506',1,'VKU'
'ngoclh.22it@vku.udn.vn','Vkuudn2022','Lê Hân Ngọc','02415209931',1,'VKU'
'tienpv.22it@vku.udn.vn','Vkuudn2022','Phạm Vi Tiên','02191448226',1,'VKU'
'thuynt.22it@vku.udn.vn','Vkuudn2022','Nguyễn Thảo Thúy','03292341221',1,'VKU'
'travt.22it@vku.udn.vn','Vkuudn2022','Võ Thơ Trà','00681124039',1,'VKU'
'tupd.22it@vku.udn.vn','Vkuudn2022','Phan Đạt Tú','04705959791',1,'VKU'
'lamvt.22it@vku.udn.vn','Vkuudn2022','Vũ Tấn Lâm','05256792034',1,'VKU'
'tiendd.22it@vku.udn.vn','Vkuudn2022','Đặng Đại Tiến','03401735149',1,'VKU'
'ngocvk.22git@vku.udn.vn','Vkuudn2022','Võ Khuê Ngọc','01083570560',1,'VKU'
'vyht.22it@vku.udn.vn','Vkuudn2022','Hồ Trâm Vỹ','06144733238',1,'VKU'
'ngocnv.22it@vku.udn.vn','Vkuudn2022','Ngô Văn Ngọc','06929002838',1,'VKU'
'huongnq.22it@vku.udn.vn','Vkuudn2022','Nguyễn Quân Hương','09687265213',1,'VKU'
'thongnl.22it@vku.udn.vn','Vkuudn2022','Nguyễn Ly Thông','04979364880',0,'VKU'
'thangnm.22git@vku.udn.vn','Vkuudn2022','Ngô Mai Thắng','07599411897',0,'VKU'
'tannt@smp.udn.vn','Smpudn2022','Ngô Toàn Tân','07037853504',0,'SMP'
'tungdl.22git@vku.udn.vn','Vkuudn2022','Dương Ly Tùng','08465594002',0,'VKU'
'tridq.22it@vku.udn.vn','Vkuudn2022','Đặng Quyên Trí','00771832224',0,'VKU'
'phibt.22it@vku.udn.vn','Vkuudn2022','Bùi Thanh Phi','09144820492',0,'VKU'
'khanhhn.22it@vku.udn.vn','Vkuudn2022','Hoàng Nhã Khanh','08866528928',1,'VKU'
'hieunk.22it@vku.udn.vn','Vkuudn2022','Ngô Khánh Hiếu','02471577991',1,'VKU'
'kimhd.22it@vku.udn.vn','Vkuudn2022','Huỳnh Diệu Kim','03028522762',1,'VKU'
'dannd@smp.udn.vn','Smpudn2022','Ngô Đăng Đan','09727579393',1,'SMP'
'haohh.22ba@vku.udn.vn','Vkuudn2022','Huỳnh Hùng Hào','01390468369',0,'VKU'
'phuonglk.22it@vku.udn.vn','Vkuudn2022','Lý Khánh Phương','04908973269',1,'VKU'
'yenpd.22ba@vku.udn.vn','Vkuudn2022','Phan Duyên Yến','04786445474',1,'VKU'
'thuylb.22gba@vku.udn.vn','Vkuudn2022','Lý Bách Thùy','09179145173',1,'VKU'
'anll.22it@vku.udn.vn','Vkuudn2022','Lý Liên Ân','01433242568',1,'VKU'
'khanhhn@smp.udn.vn','Smpudn2022','Hồ Nguyệt Khánh','07277013671',1,'SMP'
'luanhn.22git@vku.udn.vn','Vkuudn2022','Huỳnh Như Luân','02942876595',0,'VKU'
'thinhdt.22it@vku.udn.vn','Vkuudn2022','Đặng Tuệ Thịnh','09214748917',0,'VKU'
'mannm.22gba@vku.udn.vn','Vkuudn2022','Ngô Mỹ Mẫn','09096809189',1,'VKU'
'hieulv.22gba@vku.udn.vn','Vkuudn2022','Lê Vĩ Hiếu','04080288039',1,'VKU'
'tritt.22it@vku.udn.vn','Vkuudn2022','Trần Thiện Trí','08439005117',0,'VKU'
'haubn.22git@vku.udn.vn','Vkuudn2022','Bùi Nguyên Hậu','08099899919',0,'VKU'
'thinhph.22it@vku.udn.vn','Vkuudn2022','Phan Huy Thịnh','08706044050',0,'VKU'
'danhvn.22git@vku.udn.vn','Vkuudn2022','Vũ Nguyên Danh','09362274885',0,'VKU'
'huytm.22git@vku.udn.vn','Vkuudn2022','Trần My Huy','07676576769',0,'VKU'
'kydv.22it@vku.udn.vn','Vkuudn2022','Đỗ Vĩ Kỳ','08788585000',1,'VKU'
'khanhpd.22it@vku.udn.vn','Vkuudn2022','Phạm Đào Khanh','02958395995',1,'VKU'
'tungdd@smp.udn.vn','Smpudn2022','Dương Đạt Tùng','04613590389',0,'SMP'
'linhnt.22git@vku.udn.vn','Vkuudn2022','Ngô Thanh Linh','02682733453',1,'VKU'
'quandn.22it@vku.udn.vn','Vkuudn2022','Dương Nguyệt Quân','06751800300',1,'VKU'
'minhhm.22it@vku.udn.vn','Vkuudn2022','Huỳnh Minh Minh','09682233463',1,'VKU'
'duyennh.22it@vku.udn.vn','Vkuudn2022','Nguyễn Hải Duyên','03023517852',1,'VKU'
'binhnv.22ba@vku.udn.vn','Vkuudn2022','Ngô Văn Bình','03128201451',1,'VKU'
'vipv@smp.udn.vn','Smpudn2022','Phạm Văn Vi','06695110469',1,'SMP'
'thongdq.22it@vku.udn.vn','Vkuudn2022','Đỗ Quân Thông','00112563468',0,'VKU'
'quanpl.22it@vku.udn.vn','Vkuudn2022','Phan Lâm Quân','08010052190',1,'VKU'
'diemnu@smp.udn.vn','Smpudn2022','Ngô Uyên Diễm','04864577543',1,'SMP'
'danght.22it@vku.udn.vn','Vkuudn2022','Hồ Tâm Đăng','06470648185',0,'VKU'
'vinhlt.22git@vku.udn.vn','Vkuudn2022','Lê Tùng Vinh','01672977118',0,'VKU'
'thanhph.22it@vku.udn.vn','Vkuudn2022','Phan Hùng Thành','01560117993',1,'VKU'
'thanhlv.22it@vku.udn.vn','Vkuudn2022','Lý Vỹ Thành','04773757685',1,'VKU'
'thuyph@smp.udn.vn','Smpudn2022','Phan Hiển Thúy','03920339042',1,'SMP'
'vydt.22gba@vku.udn.vn','Vkuudn2022','Đặng Toàn Vy','01887811720',1,'VKU'
'xuanhd.22it@vku.udn.vn','Vkuudn2022','Hồ Đông Xuân','01770258016',1,'VKU'
'hoavt.22git@vku.udn.vn','Vkuudn2022','Vũ Trinh Hòa','05689612749',1,'VKU'
'phuongbt.22it@vku.udn.vn','Vkuudn2022','Bùi Thơ Phượng','00570271346',1,'VKU'
'lamdp.22gba@vku.udn.vn','Vkuudn2022','Đặng Phát Lâm','05753870873',1,'VKU'
'tant.22it@vku.udn.vn','Vkuudn2022','Tín Tấn','04594678142',0,'VKU'
'hieudk.22it@vku.udn.vn','Vkuudn2022','Đỗ Kiều Hiếu','00679616072',1,'VKU'
'ducdm.22it@vku.udn.vn','Vkuudn2022','Dương Minh Đức','06201788968',0,'VKU'
'quangnl.22ba@vku.udn.vn','Vkuudn2022','Ngô Lợi Quang','02231910725',0,'VKU'
'anhhb.22it@vku.udn.vn','Vkuudn2022','Hoàng Bình Anh','09218301920',1,'VKU'
'ngocnt.22gba@vku.udn.vn','Vkuudn2022','Ngô Thư Ngọc','04054322320',1,'VKU'
'vanvt.22it@vku.udn.vn','Vkuudn2022','Võ Tiến Vân','01646038000',1,'VKU'
'trucvn@smp.udn.vn','Smpudn2022','Vũ Nguyệt Trúc','05159981303',1,'SMP'
